Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",1,Lake Buena Vista,We were able to see the animals at the resort...Picture going out to the patio and the playground at night and seeing the giraffes move about...It was exciting for my 6-year-old grandson. The only downfall is that the restaurants close too early but they do...,"June 20, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",We had an amazing time but the stay was not long enough,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",15,Lake Buena Vista,"Spent a few nights at Animal Kingdom Jambo Lodge. June 11-15, 2017. Room # 35??. The lodge is beautiful and it's everything you could possibly dream of for the exception of Bed Bugs!! Flying home my legs were itching...2 days later the small sores had...","June 26, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Bed bugs!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",9,Lake Buena Vista,Let's say you needed to find a hotel at Animal Kingdom. Well just pop by the beautiful and wonderful Animal Kingdom Lodge! It certainly has a lot of animals that I managed to see. The check-in service was great and fast as the front-desk were...,"June 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",A unique experience ,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",22,Lake Buena Vista,"Animal Kingdom Lodge (AKL) is my first Walt Disney World hotel and my children, 6 and 15 and my Hubby simply loved it! We stayed there during the Christmas Season and the lobby was beautifully decorated with intricate decorations and a towering African-Safari-themed Christmas tree....","June 25, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Immersed in an African Safari,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",15,Lake Buena Vista,My latest visit to Disney's Animal Kingdom Lodge was my third stay at this beautiful resort! Each time I visit I find more new and exciting things at the resort. Even though I was there for business and not able to take advantage of the...,"June 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Animal Experience ,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",69,Lake Buena Vista,"Our second time at AKL, still is amazing to see the animals right outside the hotel. We were here 12 years ago and I will say the rooms need a few upgrades, like more outlets for charging and a hair dryer :) but really they're...","June 29, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Very cool place to stay,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",34,Lake Buena Vista,"I love, love, love this resort!
First time in a Disney resort, and now will always stay here!
Super convenient, no car needed!
- Picked up from airport
- Shuttle to each Disney park
- Checked in for flight to home right at the resort!...","June 29, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",I Want To Stay Here Each Time We're In Disney!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",4,Lake Buena Vista,"We spent a wonderful week here last Sept, celebrating a family reunion. It was magical, as Disney would have it. Everything was organized and exceeded my expectations. The Club Level lounge is perfect for a quick and easy breakfast before your daily adventures. (They also...","June 28, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Should be on EVERY bucket list!!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",139,Lake Buena Vista,"We went with my son, his wife, and my two grandsons 6 and 10. We had two rooms 4352 and 4354. It wasn't a Savannah view, but it might as well have been. Every morning there were tons of animals to see, giraffes, zebras, ostriches,...","June 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",You forget you are not in Africa!!,4.0 Star Hotel
2901 Osceola Parkway,Disney's Animal Kingdom Lodge,"Orlando, FL 32830-8410",10,Lake Buena Vista,So far we love the villa room at Kidani. One bedroom 2 full baths and a pull out sofa in living room for the little one. Kitchen is wonderful. Pool is terrific and food is excellent. One negative is being so far a ride from...,"July 8, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Family fun at Kidani,4.0 Star Hotel
