Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",6,Lake Buena Vista,"This hotel is a value hotel. It is meant for families and groups on a budget, so it doesn't have all of the things that a fancier hotel would have, like a separate restaurant or turn-down service. However, the rooms were very clean and well-maintained,...","July 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Basic & Budget but Magical Service,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",46,Lake Buena Vista,Wow. We just left after a 6 night stay and our room was so quiet that we were able to sleep the entire night. We have stayed at very expensive resorts before and complained about the noise from other rooms as well as outside. The...,"June 4, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Super quiet,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",55,Lake Buena Vista,Compared to the price this is a very good Disney hotel. The kids love it and you get just what you want. A break from the parks. Great playground for the small ones and great pool for the bigger kids. Good!,"July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Just what you need.,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",2,Lake Buena Vista,The room itself was ok. Just a little outdated and worn from years of guests. What I disliked the most was the fact that the parking lot basically backed up to All Star Music and it was a little confusing to navigate.,"July 12, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Cluster of Hotels,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",2,Lake Buena Vista,"I was very disappointed with my stay here as I walk in the carpets are very dirty, bathroom toilet has dry poop on the side, the ladies on the food court were very mean and not friendly they were bother by my question of food....","July 10, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Very dirty bathroom,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",38,Lake Buena Vista,I never travel on the 4th of July but my son wanted to meet his mom and I at Disney for the Fourth of July celebration and it could not have been any better. The staff at Disney All Star Movie was the best i...,"July 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing but Hot!!!,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",6,Lake Buena Vista,"We always stay here each time we come. We love the service, atmosphere and the value prices. There were a lot of inconsiderate, rude and obnoxious tour groups staying here, but that is not the hotel's fault. Just a heads up they probably would not...","July 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Love this hotel,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",7,Lake Buena Vista,"We traveled as a group to Disney's All-Star Movies Resort. Even though it is a value resort, we expected a lot because of the Disney brand. Part of our group arrived before check-in, so we were prepared not to have our rooms ready prior to...","July 23, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Trouble checking in,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",12,Lake Buena Vista,"Nothing special about it. We stayed in the Mighty Ducks. Rooms are small and in need of upgrading but if all your doing is sleeping they're fine. Hotel has a few shallow pools which are nice. The food court is all ""bar food"" pizza, burgers,...","July 17, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Hotel was just okay,3.0 Star Hotel
1901 West Buena Vista Drive,Disney's All-Star Movies Resort,"Orlando, FL 32830-8412",97,Lake Buena Vista,If you want to experience the Disney magic and don't want to spend a lot of money or don't plan on spending much time in the room this is the place to be. The theming is great but the room is very worn. Bed is...,"July 15, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Value hotel has wear and tear ,3.0 Star Hotel
