Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",45,Lake Buena Vista,"Out of the three ""All-Star"" themed resorts, this is the one that we like the least. We honestly couldn't pin-point the reason why, as all of the ""All-Star"" resorts are essentially the same but with different theming...until we realized that this is the resort that...","June 2, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",It's Alright.,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",47,Lake Buena Vista,"If you want to enjoy all that Disney has to offer the value resorts are a good deal. If you want to go to a resort to enjoy the pool and resort amenities, pay more for something else. We found the rooms exceptionally clean, quiet...","June 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Good Value and Convenient,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",8,Lake Buena Vista,"From previous reviews I was very weary of my stay. As it turns out the hotel was pretty great for the price. I arrived early in the morning, my room was ready around 11. The room was VERY clean but lacking certain amenities (not sure...","June 1, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",One night stay,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",11,Lake Buena Vista,"This is a long delayed review but I did want to give kudos to this resort. I loved everything about it and would definitely return for a weekend stay. As with all Disney resorts, the free transportation via bus to the parks is a great...","May 31, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Good value,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",7,Lake Buena Vista,"I went to All start Sport Resort, it was a Hotel with no many commodities, Food wasn't the best, you stay there because you need to sleep and get the shuttle to different attractions but no for other reasons","July 10, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",A normal Hotel with no many commodities,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",2,Lake Buena Vista,"My family which included 2 teenagers stayed at All Star Sports and it suited us just fine. Room was clean and just right for sleeping and getting ready in the mornings. We have stayed at Coronado Springs and Port Orleans, and while the moderates are...","July 6, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Disney atmosphere and family fun!!,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",6,Lake Buena Vista,"We are a family of four, 2 kids (1 & 5) my wife and I and for us the room was excellent, it's not a big room but if you are planning to go be all day at the parks it's worth for the price....","July 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Nice Resort!!!!!,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",6,Lake Buena Vista,"I went with my boyfriend to DisneyWorld and we stayed at the All Star Sports Resort. It was pretty good- affordable pricing and the rooms were clean. We were pretty pleased with our overall stay here.
The best part of this resort is that it...","July 3, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Really good!! ,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",34,Lake Buena Vista,"This property is set up like a motel, with outdoor access. There is a large pool, food court, and plenty of areas for sports play on property. This is a bare bones hotel with minimal amenities. However, you have access to the free MagicExpress to/from...","June 13, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Low cost, lots of perks",3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",12,Lake Buena Vista,"My stay here was while I was on my Senior Trip. We had been on a bus since 8 the previous night and arrived at the hotel about 10 the next morning. Unfortunately, we weren't allowed to leave the bus until we received our meal...","June 13, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Senior Trip,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",4,Lake Buena Vista,Love love love!!! Great theming and clean rooms. Fits a young family of four perfectly. The kids loved the pool and it was very active with lots if young people at all times. Lots if great energy including the staff. Would definitely stay there again...,"June 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",First Disney vacation,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",3,Lake Buena Vista,"Stayed here for 2 weeks on a family holiday , sadly not 4* accommodation. Rooms very small and smell damp , not very well maintained. However the rooms were cleaned every day and fresh towels were provided daily.
Food is atrocious and I'm not a...","June 22, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Disappointing! ,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",5,Lake Buena Vista,I have just returned from my vacation This was my first time staying on a disney resort as I usually stay on international drive and could not complain about this hotel. Me and my partner are young early 20's and are students so this was...,"June 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing hotel and holiday could not have been better,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",4,Lake Buena Vista,"Had a room in hoops block 3, the hotel was nice and clean, the beds were comfy, didnt use the pool much as full a lot of the times, the only thing about this hpotel was very busy with various groups etc and quite noisy...","June 21, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Good, clean and comfy",3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",2,Lake Buena Vista,"We spent 2 weeks at disney all sports resort from 9th june. We loved staying here. The kids especially enjoyed the pool and the fact you could stay there until 11pm every night.
The rooms were clean and the staff were in everyday cleaning and...","June 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great place to stay,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",23,Lake Buena Vista,"I just returned a couple of days ago from a two week stay at Disney's All Star Sports Resort. The staff were very friendly and pleasant to deal with. Mousekeeping was great. The room is small, but good enough for my husband, two daughters and...","July 1, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",VERY happy with All Star Sports!,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",4,Lake Buena Vista,"I've stayed at Movies, Art of Animation, Fort Wilderness, the Contemporary, Caribbean Beach, and Pop Century. Sports is by far the worst of the resorts. Staff were rude and messed up our plans and reservations several times. Waiting for busing hear is a nightmare. Spend...","July 1, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Worst of Disney,3.0 Star Hotel
1701 West Buena Vista Drive,Disney's All-Star Sports Resort,"Orlando, FL 32830-8437",4,Lake Buena Vista,Good clean resort with lots of activities for families. Food is not gourmet but serves are large and service friendly. Buses to theme parks make it easy to get around. All in all wouldn’t be my first choice but my son loves it.,"June 28, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Family friendly ,3.0 Star Hotel
