Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars 
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",21,Lake Buena Vista,My husband and I just returned from a four day trip at the Wilderness Lodge. The resort is very well themed and has a pleasant none stuffy atmosphere. We have stayed at many Disney resorts and have been coming here for years. I personally thought...,"October 26, 2009","ui_bubble_rating bubble_30,ratingDate relativeDate","Great Location, Nicely Themed",4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",24,Lake Buena Vista,"My husband and I just returned from a week long honeymoon to Disney. As a gift, a relative had booked us a honeymoon suite in the Wilderness Lodge.
The lobby is gorgeous. It does tend to get a little loud due to the western music...","November 16, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Great honeymoon hotel,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",2,Lake Buena Vista,First off let me say this. You will read some negative comments about this hotel…ignore them. Realize that there are some people out there who unfortunately are never satisfied and will complain about any and everything. We all know at least one person like this…the...,"December 16, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Second time and can't wait to go back!!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",1,Lake Buena Vista,The lobby at the Wilderness Lodge is just breathtaking. The Christmas decorations were amazing and the CM's always friendly and helpful. Roaring Forks was never busy and had a good selection of food. Used the refillable mug a lot. Transportation was always good ...never waited...,"January 10, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate","Breathtaking lobby, helpful CM's, a few bugs and not so good mousekeeping...",4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",64,Lake Buena Vista,"January trip - 11-19 - with a 9 year old - We arrived at a wonderful site, valet was helpful and courteous. I had done on line check in and everything was ready. We checked into room 2107 - right off the lobby - first...","January 21, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",It was the best for us,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",1,Lake Buena Vista,"We thoroughly enjoyed our stay at the Wilderness Lodge! The room was clean, the lobby was beautiful and the restaurants were great. We enjoyed the camaraderie at the main restaurant in the lobby - lots of fun by the wait staff. It was too cold...","December 27, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",I would stay here again!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",19,Lake Buena Vista,We stayted at the Wilderness Lodge in September. There were 11 people in our party and we all had a great time. I loved the Pacific Northwest theme. The theme started the moment we arrived at the front door and continued all the way down...,"October 8, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",An attraction in itself,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",1,Lake Buena Vista,"My friend and her 3 - 12 year olds and I with my 3 year old daughter had booked this Disney vacation leaving our husbands at home this trip.
Our trip was from Thursday, September 24th to Monday, September 28th.
We originally had booked the...","October 9, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Would definately book this hotel the next Disney trip,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",1,Lake Buena Vista,This is a great location if you are a family with young children and want to remain on Disney property. The location is nicely wooded and unlike any of the other Disney locations you will find. One short boat ride gets you to the MK...,"October 23, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Pacific Northwest comes alive at Disney in Orlando,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",37,Lake Buena Vista,"This was my fifth trip to Disney and second at the Wilderness Lodge. Until now, I was a believer in staying onsite Disney. October was supposed to be the off-season so I was expecting to pay a little less than the almost $300 a night....","October 20, 2009","ui_bubble_rating bubble_30,ratingDate relativeDate",Overpriced and very mediocre.,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",3,Lake Buena Vista,"We traveled with eleven family members and had three rooms at the Wilderness Resort. We just returned last weekend and we loved it. The rooms were clean, not like the Ritz Carlton clean, but they were very clean for a resort that has a lot...","October 15, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Loved it and we will be back.,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",6,Lake Buena Vista,"It's simple, when traveling to Walt Disney World, you can't go wrong with staying on property. My family has been Disney vacation club members since 2001 and we have seen the benefits of staying as close to the parks as possible. I'm not going to...","October 13, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Another great Disneyworld vaca,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",24,Lake Buena Vista,"We had booked 1 night for our anniversary at the Wilderness Lodge in courtyard view room on Expedia. When we checked in we were upgraded to a concierge room!
Concierge service was fantastic, they trated us really well and we loved the lounge with free...","November 14, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Beautiful Resort and Free Upgrade!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",8,Lake Buena Vista,There was a slight bit of rust on a small edge of the folding stool in the shower. That was the only imperfection we found at Disney's Wilderness Lodge. We saw absolutely no evidence to justify some of the complaints we have read here. My...,"December 2, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate","Clean, Cute, 'n' Comfortable",4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",12,Lake Buena Vista,"My husband and I traveled to the Wilderness Lodge with our 3 small children. We had a fantastic vacation, enjoyed the location of the hotel in proximity to the Magic Kindgom (you can take a bus or a nice relaxing boat ride.) We decided not...","November 30, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Stress-Free Travel with Food Allergies!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",58,Lake Buena Vista,"Disney's Wilderness Lodge was an excellent accommodation for a first trip to Walt Disney World Resort. Two adults and one teenager stayed comfortably in a Villa at the lodge. The studio-style suite had a king bed and a fold-out sofa, divided bathroom with large dressing...","November 28, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Attractive lodge with great surroundings,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",30,Lake Buena Vista,Just got back from a 5 day stay with my 4 year old grandson. Chose the Wilderness Lodge because I had stayed there many years ago and loved it. It's the same great hotel. I immediately upgraded my room to a pool view on the...,"November 20, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Perfect spot,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",3,Lake Buena Vista,"I stayed at the Wilderness Lodge with my mother and 22 month old daughter. First of all, the hotel is beautiful and the facilities (including heated pool) and restaurants are excellent. I definitely plan to stay here again. Two things to note: (1) if the...","January 20, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Location is everything,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",44,Lake Buena Vista,Stayed at DW Wilderness Lodge for 8 days (4 in a standard Room and 4 on the concierge floor). Initially we were given a poor room which looked out over the loading dock and still had someone else's clothes in the dresser. We complained and...,"January 17, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Another Disney Magic Experience,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",150,Lake Buena Vista,"Because we booked a last minute weekend trip we received a great rate with our annual pass discount but were given a handicap accessible room. This did not bother us any at all and actually gave me inspiration to write this particular review.
Resort Review:...","January 12, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Review on adapted rooms in the Lodge,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",63,Lake Buena Vista,"We stayed at the Wilderness Lodge for 5 nights in December. It was myself, my husband and an 8 year old child. We have stayed at many Disney World hotels and this one is by far my favourite. The check in was quick and the...","December 26, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Best resort!!!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",19,Lake Buena Vista,"Can't say enough great things about Wilderness Lodge. Beautiful rooms, beautiful lobby, wonderful restaurants, wonderful location, wonderful pool, wonderful transportation. Simply the best Disney has to offer!","December 22, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Best Resort on Disney Property!!!!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",1,Lake Buena Vista,"We have just returned from The Wilderness Lodge and it was PERFECT! Previously we have stayed at the Polynesian and the service at the Lodge was impeccable! From the beautiful view, the fluffy towels, incredible decor, mints on the pillows with turn-down service, the open...","October 7, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Perfection!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",6,Lake Buena Vista,"We stayed at the Wilderness Lodge for 5 days in September. We loved the hotel and will return. We had the added luxury of staying on the concierge floor which offered pre-trip itinerary planning and a great lounge we used daily.
Our room was a...","October 8, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",Great hotel - We will return,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",2,Lake Buena Vista,"My family was planning a trip to Walt Disney World, a total of 13 people including 5 children aged 3-8. Everyone else stayed at the Port Orleans-Riverside resort, a moderate resort. We've always liked the woody/outdoorsy feel, so the Wilderness Lodge was appealing, but it...","October 8, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Into the Wilderness...,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",1,Lake Buena Vista,"Loved staying at the Wilderness Lodge. The hotel has a gorgeous grand entrance and the location is quiet and serene. Boats travel regularly to the Magic Kingdom and offer easy, quick transportation. The pool is lovely with a fun water slide and the fitness room...","October 8, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Great stay near the Magic Kingdom,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",3,Lake Buena Vista,"Our family of 4 (2 adults, kids aged 1.5 & 5) stayed in a woods view room with bunk beds. The kids loved having the bunk beds, and I appreciated the small amount of additional floor space they gave us. While the room was not...","November 5, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Beautiful resort,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",7,Lake Buena Vista,"We returned a few weeks ago from our stay at Disney's Wilderness Lodge. We had a fantastic time. The hotel has very nice public spaces. The lobby is impressive, the streams are lovely, and the pool was beautiful. The kids (6 and almost 4) loved...","November 4, 2009","ui_bubble_rating bubble_30,ratingDate relativeDate",Nice hotel,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",170,Lake Buena Vista,"We love Wilderness Lodge, and by love, I mean LOVE. We stay here almost every time we come because you cannot beat the location, the staff, or the general beauty of the place. It isn't crowded, there aren't screaming kids running around, you won't stay...","November 3, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate","BEST Disney Resort, HANDS DOWN.",4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",14,Lake Buena Vista,Unfortunately I have to write this review after a wonderful first family vacation turned into a nightmare. My wedding rings among other jewelry went missing on our 5th day at the Wilderness Lodge while my daughter and I were enjoying the pool. Reports were filed...,"December 28, 2009","ui_bubble_rating bubble_10,ratingDate relativeDate",Very sad and disappointed and desperately want my jewelry back!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",12,Lake Buena Vista,"My family stayed here from December 11-18th. We had value season pricing and free dining. Whoa! The Christmas decor, music, theming, friendly CM's, and warm cozy atmosphere just could not be beat. Our 6th floor room was quiet, clean, and comfortable. My 'tweeners' agreed with...","December 18, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate",December stay - Breathtaking!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",2,Lake Buena Vista,"Checked into the hotel 12/11 for 3 nights, we had room 6005. The room was small for a luxury resort but O.K. Dropped our bags and went off to attend 'Mickey's Christmas Party'. Upon returning, I really noticed that the room was below standard, mold...","December 17, 2009","ui_bubble_rating bubble_20,ratingDate relativeDate",Disappointed,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",26,Lake Buena Vista,"We just returned from spending a week in the Disney World parks and stayed at the Wilderness Lodge Resort. We had a great time with absolutely no problems (except one not Resort related - see further down).
We had arranged to use the Magic Express...","October 3, 2009","ui_bubble_rating bubble_40,ratingDate relativeDate",Simply put - We had a great stay,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",98,Lake Buena Vista,"We stayed here for a week and were very impressed by the hotel, despite the poor reviews it has received recently. It is close to the Magic Kingdom and as with all the Disney hotels it's built around a theme, this one is the outdoors...","September 28, 2009","ui_bubble_rating bubble_50,ratingDate relativeDate","Wonderful, we'll be back!",4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",175,Lake Buena Vista,"After a great deal of research, we decided to stay at the WL rather than one of the Disney hotels on the monorail line. The WL was rated the best for families, and it has a boat to the Magic Kingdom, and it is fairly...","February 4, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",Not the Best Choice for Young Kids,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",30,Lake Buena Vista,"The WL is a great place for young families. The restaurants are pretty good and everything that you could possibly need is there.
We had a nice Woods View, although it was more like a view of the villas across the path. The balcony was...","February 17, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Great First Visit to Disney World,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",13,Lake Buena Vista,"We retn'd last night from an absolutely wonderful time at the WL. I was more than surprised to see the mixed reviews below and wanted to put in my two cents, esp since we travel to nice hotels often and know what we like and...","February 20, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesome stay at WL during very busy park week,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",12,Lake Buena Vista,"We stayed at the Wilderness Lodge during December and it was AMAZING. The lobby is beautiful when you walk in. They have a huge Christmas tree and holiday decorations all around. It really got us in the Holiday spirit!
We had paid for a courtyard...","March 5, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",A FANTASTIC resort and a MUST stay for all Disney fans!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",115,Lake Buena Vista,"Travelers: Family
We have stayed at just about every hotel on Disney property, multiple times, over the years. There is something for everyones taste. When you enter the Wilderness Lodge you feel like you stepped right into Yellowstone National Park. If you love the look...","March 17, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",The BEST of the Disney Property Hotels,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",13,Lake Buena Vista,Our family had a wonderful stay at the Wilderness Lodge. The room was spacious and clean and it had a partial view of the lake. Our children looked forward to the towel animals that housekeeping would make for them. It was quiet at night and...,"January 27, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Best Location for families with children,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",9,Lake Buena Vista,"This is a fun resort for families with children. Lots of outdoor activities (fishing, bike & walking trails, pool/hot tub). We spent all of our daytime hours away from the resort so unfortunately, we were unable to take advantage of all the amenities that the...","January 26, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Great resort if the price is right,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",96,Lake Buena Vista,We stayed in this hotel for 8 nights we got there about an hour before check in and they did have a room ready. When we got to this room we couldn't believe it was consider a deluxe hotel the room was dark and the...,"January 25, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Overall good,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",17,Lake Buena Vista,Disney World is the Happiest Place on Earth. Well this Hotel is one of the better hotels on Property. Being on Disney Property is really the way to go for convenience. With two small children it was very convenient not to have to drive a...,"January 22, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Great location and place,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",3,Lake Buena Vista,"We just got back from Wilderness Lodge after eight days and eight nights, so I believe I have a pretty good feel for the place. The only major downside of the hotel may be the rooms; as other reviewers have noted, ours was small and...","March 27, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate","Despite some shortcomings, a good Disney experience here.",4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",17,Lake Buena Vista,"We spent a week at the Wilderness Lodge and loved it! Breath-taking lobby!
We had considered Animal Kingdom Lodge and are glad we stayed here as it was a bit more central and close to some of the other deluxe resorts (for meals we ate...","January 31, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Hotel,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",20,Lake Buena Vista,"We stayed at the Wilderness Lodge for the last week of September 2009 into the first week of October. It was our third trip to the Lodge. Once again, we enjoyed ourselves immensely. The staff is friendly, the hotel is amazing. I never tire of...","January 31, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Good to be home,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",10,Lake Buena Vista,"I have wanted to stay at the WL for years, and recently took advantage of great FL Resident rates and did so. I am sorry to say, however, that I probably won't be back. Having stayed at several other WDW resorts, I was expecting great...","February 3, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",A bit disappointed,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",6,Lake Buena Vista,"This was a really enjoyable trip, We Have been coming for the last five years and this hotel makes you feel at home, The rooms were pretty well kept and were always cleaned, After years staying at the Contempery it is good to stay here...","February 2, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",The Best WDW trip EVER!!!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",10,Lake Buena Vista,I had the misfortune of staying at the Wilderness Lodge for five days with my family. The staff had the professionalism one would expect at a third world dump. Room service was virtually non-existent and after two hours or so when the food was delivered...,"February 14, 2010","ui_bubble_rating bubble_10,ratingDate relativeDate",The Most Incompetent Hotel Staff in the Nation,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",53,Lake Buena Vista,"We split our stay between the Polynesian which I also loved and the Wilderness Lodge. The Wilderness Lodge is my favorite hands down. It is so beautiful and serene. The water falls were so relaxing, the geyser, beach, boats, food etc all were amazing. We...","February 13, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",AWESOME!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",74,Lake Buena Vista,"Loved loved loved this place! This hotel is so beautiful everytime I walked into it I felt so happy to be staying here. I traveled with my husband, little girl and my parents and we had an amazing time. The theming is great, and it's...","February 11, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Mommy we're at the castle!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",8,Lake Buena Vista,"Very nice hotel! Location and transportation is a great reason to stay at the WIlderness Lodge. Staff was nice and food selection was great. Magic Kingdom is a great boat ride away. Needs a little updating in the bathroom, but will stay there again.","February 10, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Location!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",70,Lake Buena Vista,I wrote a review a while ago. We hadn’t been at WDW in three years but decided to go the week after Thanksgiving in 2009 to enjoy the Christmas decorations and avoid the crowds. This is our fifth stay at Wilderness Lodge (we’ve also stayed...,"February 19, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",There's no place like home...except for Wilderness Lodge,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",31,Lake Buena Vista,"We have stayed at Wilderness Lodge numerous times, and always enjoy it. However, we are always amazed at the utter lack of service from the front desk personnel.
On this particular trip, having paid for a courtyard view room I was sent to a ground...","February 17, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",gorgeous but very poor service,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",34,Lake Buena Vista,"I didn't hate the place, but it was far from worth the price you pay. Like everyone else the structure itself is very cool, and the community areas as usual with any Disney resort are done well. The average and below average aspect of the...","February 17, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",Typical overpriced Disney accomodations....,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",10,Lake Buena Vista,"The Wilderness Lodge is a deluxe resort at a moderate level price range, which admittedly made up for about 80% of the appeal. When we arrived, however, I was pleasantly surprised to find that our stay at the Wilderness Lodge amounted to one of the...","February 17, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",A Taste of Cottage Life,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",36,Lake Buena Vista,"Fort Wilderness Lodge is trually a wonderful hotel located just off of Seven Seas Lagoon, on Bay Lake. When entering the expansive lobby you will be greated by giant toten poles on each side of the lobby and wood animal carvings all over the place...","March 1, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Wilderness Lodge is relaxing. Will stay again!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",2,Lake Buena Vista,"This was our family's third stay at the lodge for 7 nights, and overall we were pleased with the hotel, service & amenities. Best thing about the hotel: it's open & airy feel makes it easy to relax after a long day at the parks....","March 15, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Great themed Hotel w/ excellent location but Artist Point dining was poor,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",36,Lake Buena Vista,"My two daughters (age 4 and 8) and I spent a week at the Wilderness Lodge in late February, taking advantage of a Disney promotional package ""4/3"" deal, and thoroughly enjoyed our stay. We had booked a standard view room but were assigned a room...","March 13, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Thumbs up - we had a great time!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",9,Lake Buena Vista,My family (with 2 kids 5 & 7) stayed at Wilderness Lodge from 3/3 to 3/10/10. Our room was on the 5th floor and when we looked over the railing outside our room we were looking down at the Whispering Canyon restaurant. Out of our...,"March 12, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",It was an average stay.,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",2,Lake Buena Vista,"This was our first time staying on Disney's resort versus staying offsite. We agreed that is was worth paying more for the location and experience. The lobby is great....beautiful fireplace, soothing running waterfall (inside and outside), exposed timber beams. We never had trouble with boat,...","March 27, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Great location and great relaxed setting,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",11,Lake Buena Vista,"we just got back from a 6 night stay at Wildness Lodge. I will start off by saying although we had an enjoyable, memorable stay there, I wouldn't go back or rave about it to anyone else. The staff service, lobby & guest activities were...","March 22, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",March Break vacation,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",18,Lake Buena Vista,I have to admitt that I'm totally split on this hotel. The lobby and pool are absolutely beautiful and fantastic! Tons of great activities for kids in the lobby area and the pool is one of disneys best. Where I was stumped was in the...,"March 18, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",If you're thinking about staying here this is the review to read,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",75,Lake Buena Vista,My Mom and I had always wanted to stay here and we found a good deal and decided to stay one night. We were not going to any parks-just wanted to roam around the lodge and see the Electric Water Pagaent. We were not disappointed....,"January 31, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Loved This Place,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",12,Lake Buena Vista,We were so disappointed in this hotel! Not what we expected from a deluxe hotel. We ended up switching to a different Disney deluxe. The rooms were outdated and the atmosphere was noisy and not relaxing at all!,"January 30, 2010","ui_bubble_rating bubble_20,ratingDate relativeDate",Would Not Stay Again,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",4,Lake Buena Vista,"This was our second trip to Disney and we chose the Wilderness Lodge for the second time because we liked it so much. I am quite picky and I must say everything was extremely good.
The property was maintained so well both indoor and outdoor....","February 1, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",AMAZING ONCE AGAIN !!!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",14,Lake Buena Vista,"We recently returned from a week at the Wilderness Lodge and we LOVED it! Like some of the reviewers, we were also given a ground floor room at check-in. At first, we were unsure, but then we realized our location was perfect. We were halfway...","February 26, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Perfect for Families,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",9,Lake Buena Vista,"We thoroughly enjoyed our stay at the Wilderness Lodge! The log decor and huge fireplace, and the lobby filled with comfy furniture and rocking chairs makes this hotel feel really homey, while still being elegantly rustic. Everything was immaculately clean, and the cleaning staff would...","March 5, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Felt like home!,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",10,Lake Buena Vista,"Wilderness Lodge is close to everything but with the landscaping you really feel very secluded from the occasional chaos of Disney. The shuttles / boat to parks were quick and frequent. We had a car so we drove a few times, but it was much...","March 17, 2010","ui_bubble_rating bubble_40,ratingDate relativeDate",Disney close and Disney $$,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",1,Lake Buena Vista,"A great hotel would for sure come back. Friendly people, great view, fun pool with water slide, arcade, three great returants to eat at one a snack bar type resturant, the other ( my favorite ) is a good priced bbq/ and other food with...","April 20, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",great in so many ways,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",84,Lake Buena Vista,Over the last 15 years we have stayed at every disney hotel except the GF. We have stayed at the WL a good dozen times. It has always been one of our favorites. In the past we would have always rated our stay a 5...,"April 26, 2010","ui_bubble_rating bubble_30,ratingDate relativeDate",nice but there is better value at WDW,4.0 Star Hotel
901 Timberline Drive,Disney's Wilderness Lodge,"Orlando, FL 32830-8426",3,Lake Buena Vista,"My wife, daughter, and I visited the Wilderness Lodge during the first week in May. From the moment we walked into the lobby we were impressed with the design and ambiance. The service that we recieved at check in was wonderful! The nice lady that...","May 14, 2010","ui_bubble_rating bubble_50,ratingDate relativeDate",Loved this Hotel!,4.0 Star Hotel
